id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,subtitle,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,narrator_short_bio,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
NXI0FJ49xh,bnxluvlsjf,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-09-08T19:00:00.000Z,59,The Natural Wonders of the World,ko,0-default,"Join Myoung-jin Lee for this journey of inspiration, from the natural marvels of your own backyard to the great wonders across the globe.",b8eb115ff208ba38d742dec8ad0c8eb2,False,True,sleep_stories,generic,False,2020-09-08T19:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,V4qXBu9060,Myoung-jin Lee,"Coach en méditation et directrice de Myoung Space
Elle a auparavant travaillé comme animatrice de spectacles et journaliste. Forte de ses 10 ans d'expérience en pratique de la méditation, elle donne actuellement différents cours de méditation en tant que coach.",False,2019-09-03T20:29:59.789Z,2019-10-22T17:31:16.328Z,d57393c15bf2ec0a537b3e31abb813d0,image,image/png,5631369,https://assets.calm.com/d57393c15bf2ec0a537b3e31abb813d0.png,3000,3000,"['#c4cbbc', '#302e2a', '#6d5647']",76d3864b991716e21ce668d3b90cc49a,image,image/jpeg,7773265,https://assets.calm.com/76d3864b991716e21ce668d3b90cc49a.jpeg,1920,1920,"['#cc8e30', '#0a345c']",bd71f3c3a51523a5fa1d1b6f827f0106,image,image/png,4635396,https://assets.calm.com/bd71f3c3a51523a5fa1d1b6f827f0106.png,1920,1920,"['#b28229', '#16265a']",bd71f3c3a51523a5fa1d1b6f827f0106,image,image/png,4635396,https://assets.calm.com/bd71f3c3a51523a5fa1d1b6f827f0106.png,1920,1920,"['#b28229', '#16265a']",76d3864b991716e21ce668d3b90cc49a,image,image/jpeg,7773265,https://assets.calm.com/76d3864b991716e21ce668d3b90cc49a.jpeg,1920,1920,"['#cc8e30', '#0a345c']",,,,,,,,,,Méditation consciente,,,,,,,,,,
nfgsI0_ae7,2nUxy2O7tt,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-07T17:00:00.000Z,19,Grounded with ROSÉ,ko,0-default,Hear your inner voice and drift into dreams with the soothing voice of Rosé from BLACKPINK. Music by Kent Sparling.,26736cf3e2a2936c80cd661bdd527c1c,False,True,sleep_stories,generic,False,2021-12-03T20:19:26.205Z,2021-12-07T16:39:00.966Z,Histoire pour dormir,Yw2PP5vg,"Wil Fuller, R. Gollan, C. Yang",True,JdIkzrKlSW,Rosé,"ROSÉ, qui a fait ses débuts en tant que chanteuse principale du groupe féminin BLACKPINK, est connue pour sa voix unique, et ses concerts pleins de charme et de magie l’ont rendue mondialement célèbre. Début 2021, ROSÉ a sorti son premier projet solo « On The Ground », établissant de nouveaux records dans tous les hit-parades et gagnant en popularité dans le monde entier. 
En tant que membre de BLACKPINK, ROSÉ a été nommée ambassadrice de l’ONU à la Conférence de Glasgow de 2021 sur les changements climatiques (COP26) et elle se mobilise activement pour sensibiliser le public au changement climatique.",False,2021-11-04T22:10:54.692Z,2021-12-03T20:34:49.378Z,46d95f13090c5498d2cd4b76535d4a31,image,image/jpeg,384501,https://assets.calm.com/46d95f13090c5498d2cd4b76535d4a31.jpeg,750,750,"['#4a57ac', '#04247c']",46994310397863d880322d14861f3df7,image,image/jpeg,5908956,https://assets.calm.com/46994310397863d880322d14861f3df7.jpeg,3500,3500,"['#406cbc', '#0f2177']",6c05c72c62239e2d5ee82c817110ef64,image,image/jpeg,6685625,https://assets.calm.com/6c05c72c62239e2d5ee82c817110ef64.jpeg,3500,3500,"['#4d5cb2', '#10227b']",6c05c72c62239e2d5ee82c817110ef64,image,image/jpeg,6685625,https://assets.calm.com/6c05c72c62239e2d5ee82c817110ef64.jpeg,3500,3500,"['#4d5cb2', '#10227b']",46994310397863d880322d14861f3df7,image,image/jpeg,5908956,https://assets.calm.com/46994310397863d880322d14861f3df7.jpeg,3500,3500,"['#406cbc', '#0f2177']",,,,,,,,,,,2021-12-07T17:00:00.000Z,2021-12-13T17:00:00.000Z,46d95f13090c5498d2cd4b76535d4a31,image,image/jpeg,384501.0,https://assets.calm.com/46d95f13090c5498d2cd4b76535d4a31.jpeg,750.0,750.0,"['#4a57ac', '#04247c']"
AQ4jk57Ekk,WoiN4URoj7,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-09-29T22:00:00.000Z,56,Colombia's Lost City,ko,0-default,"Deep in the jungles of South America, a hidden landmark awaits. Yoo Ga Hui leads the way on this trip to an archeological treasure. ",620ecad6f4823a5ed43b6f26e9817736,False,True,sleep_stories,generic,False,2020-09-29T22:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,r42XLLJp,Candace Rardon,True,snbuXGLN-3,Yoo Ga Hui,"음악과 노래하기 좋아하고,
별과 자연과 함께하기 좋아하는
감성적인 성우 유가희입니다.",False,2020-09-28T16:11:21.185Z,2020-10-14T15:08:17.099Z,0a72eac2c2ec2632279a35ba15084699,image,image/jpeg,47662,https://assets.calm.com/0a72eac2c2ec2632279a35ba15084699.jpeg,439,440,"['#715247', '#e4d9cc', '#9fa7ad']",ead7ded8d06a4342fd6ef4ad0ee0a55a,image,image/jpeg,8020595,https://assets.calm.com/ead7ded8d06a4342fd6ef4ad0ee0a55a.jpeg,1920,1920,"['#3058a5', '#072864']",2cd28511d69a9c533f113781eda40d3b,image,image/jpeg,8161335,https://assets.calm.com/2cd28511d69a9c533f113781eda40d3b.jpeg,1920,1920,"['#3578dc', '#051f69']",2cd28511d69a9c533f113781eda40d3b,image,image/jpeg,8161335,https://assets.calm.com/2cd28511d69a9c533f113781eda40d3b.jpeg,1920,1920,"['#3578dc', '#051f69']",ead7ded8d06a4342fd6ef4ad0ee0a55a,image,image/jpeg,8020595,https://assets.calm.com/ead7ded8d06a4342fd6ef4ad0ee0a55a.jpeg,1920,1920,"['#3058a5', '#072864']",,,,,,,,,,,,,,,,,,,,
Y2vkzF3S9r,YsD9Aw2yoz,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-15T18:00:00.000Z,50,Island of Dreams,ko,0-default,Reconnect with nature as Myeonghui Lee takes you on a relaxing journey inspired by the tranquil serenity of the Hawaiian Islands,30eae04c2477ec40494e6431449bf75a,False,True,sleep_stories,generic,False,2020-12-15T18:00:00.000Z,2021-08-17T18:31:15.348Z,Histoire pour dormir,mzgl0MrY,Allie Michelle,True,tgQm2Gajkz,Myeonghui Lee,"대한민국 프리랜서 성우 이명희입니다.방송은 물론, 게임, 애니메이션, 광고, 각종 홍보 내레이션 등 다양한 분야에서 활동하고 있습니다.리그오브레전드 게임에서 룰루역 과 시비르역을 맡았고애니메이션은 원피스, 이누야샤, 레고닌자고 등 여러작품에 출연했습니다.평소 요가와 명상을 즐겨하고 있으며 삶 속에서 많은 혜택을 받고 있습니다.",False,2020-11-18T22:20:02.680Z,2020-11-19T14:27:59.225Z,ee6b7b52c3c0d00904a81a5c5489adc3,image,image/jpeg,47339,https://assets.calm.com/ee6b7b52c3c0d00904a81a5c5489adc3.jpeg,508,516,"['#bca8a3', '#1c1012', '#4f464c']",e4c34736d769bc9205c23c1813835342,image,image/jpeg,1512749,https://assets.calm.com/e4c34736d769bc9205c23c1813835342.jpeg,1920,1920,"['#db7f20', '#123164']",6b974d3319ce0934683611dd7b55b03d,image,image/jpeg,1650868,https://assets.calm.com/6b974d3319ce0934683611dd7b55b03d.jpeg,1920,1920,"['#b36a46', '#12356c']",6b974d3319ce0934683611dd7b55b03d,image,image/jpeg,1650868,https://assets.calm.com/6b974d3319ce0934683611dd7b55b03d.jpeg,1920,1920,"['#b36a46', '#12356c']",e4c34736d769bc9205c23c1813835342,image,image/jpeg,1512749,https://assets.calm.com/e4c34736d769bc9205c23c1813835342.jpeg,1920,1920,"['#db7f20', '#123164']",,,,,,,,,,,,,,,,,,,,
wVtHYq2Mzu,TUn-u_6f9S,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-02T00:00:00.000Z,21,Azul's Sleepy Rainforest,ko,0-default,Fly high above the rainforest with a butterfly who just discovered her new wings.,615e9e9cffacb3e480520732e6892d2a,False,True,sleep_stories,generic,False,2021-11-04T13:42:19.497Z,2021-12-01T22:41:29.998Z,Histoire pour dormir,X01rO5n6,Julie Aigner Clark,True,rKeqDmFQC-,Ye Moek,"안녕하세요, 편안하고 듣기 좋은 예쁜 목소리 예목입니다. 명상은 인간에게 있어서 꼭 필요한 최고의 힐링 중 하나라 생각합니다. 오늘도 제 목소리와 함께 편안한 밤 될 수 있기를 바라겠습니다. 감사합니다 :) ",False,2021-02-25T11:53:19.229Z,2021-02-25T11:58:18.483Z,c43a5638011107466eb9d1d0eaba58b3,image,image/jpeg,177218,https://assets.calm.com/c43a5638011107466eb9d1d0eaba58b3.jpeg,500,500,"['#c7724d', '#4a3222']",5438f2d30095fcadbae04e4d82ffb4b5,image,image/jpeg,4591412,https://assets.calm.com/5438f2d30095fcadbae04e4d82ffb4b5.jpeg,2000,2000,"['#4e80b2', '#0b4783']",fc96cee9e07c61f671e3627e96008fae,image,image/jpeg,3545954,https://assets.calm.com/fc96cee9e07c61f671e3627e96008fae.jpeg,2000,2000,"['#4e80b1', '#0b4783']",fc96cee9e07c61f671e3627e96008fae,image,image/jpeg,3545954,https://assets.calm.com/fc96cee9e07c61f671e3627e96008fae.jpeg,2000,2000,"['#4e80b1', '#0b4783']",5438f2d30095fcadbae04e4d82ffb4b5,image,image/jpeg,4591412,https://assets.calm.com/5438f2d30095fcadbae04e4d82ffb4b5.jpeg,2000,2000,"['#4e80b2', '#0b4783']",,,,,,,,,,,,,,,,,,,,
rAIRKlbaVP,ZR7pDcPVjC,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-07-06T01:00:00.000Z,13,The Rainbow Fields,ko,0-default,Explore the heritage of China’s Yunnan province where the colorful landscape matches the varied traditions.,6fb3085e09c7a5d7af356ed50e7cd006,False,True,sleep_stories,generic,False,2022-06-28T17:09:35.951Z,2022-07-01T17:18:13.521Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,ybuyNreqJ-,Kim Seong Hee,"KBS 44기 성우 김성희입니다.
2020 KBS 라디오 연기대상 신인 여자연기상을 수상했고 현재 내레이션, 오디오북, 오디오드라마, 게임 등에서 열심히 활동 중입니다. 늘 가슴으로 연기하는 성우가 되겠습니다. ",False,2021-07-08T13:25:25.914Z,2021-07-08T13:42:42.081Z,8daf2f22fbdde5d80efe70a262452e58,image,image/jpeg,142711,https://assets.calm.com/8daf2f22fbdde5d80efe70a262452e58.jpeg,756,754,"['#e87f6c', '#3e2418']",743a0a8a00be6add4eca290580a0a52a,image,image/jpeg,8226645,https://assets.calm.com/743a0a8a00be6add4eca290580a0a52a.jpeg,3000,3000,"['#e2b824', '#561a21']",a6ed4176b037ff8ca9116a332f89e95a,image,image/jpeg,3650303,https://assets.calm.com/a6ed4176b037ff8ca9116a332f89e95a.jpeg,2000,2000,"['#c34f38', '#98701c']",a6ed4176b037ff8ca9116a332f89e95a,image,image/jpeg,3650303,https://assets.calm.com/a6ed4176b037ff8ca9116a332f89e95a.jpeg,2000,2000,"['#c34f38', '#98701c']",743a0a8a00be6add4eca290580a0a52a,image,image/jpeg,8226645,https://assets.calm.com/743a0a8a00be6add4eca290580a0a52a.jpeg,3000,3000,"['#e2b824', '#561a21']",,,,,,,,,,,,,,,,,,,,
YMh_SL0WFx,ENRJYr7gXq,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-02-09T23:30:00.000Z,50,Ella's Treasure,ko,0-default,"A relaxing tale for children and grownups alike, narrated by Moon Ji Yeong.",66fe3a005375900d1ffe84715e535ea0,False,True,sleep_stories,generic,False,2021-01-26T15:06:45.758Z,2021-08-17T18:31:33.753Z,Histoire pour dormir,VVWDqY83,Tamara Levitt,True,ImG_YXmys7,Moon Ji Yeong,"Les voyages, la danse et les glaces. Ce sont ces choses qui me rendent heureuse. J'espère que tous ceux qui entendent ma voix connaissent autant de bonheur et de joie que moi.
",False,2020-05-15T20:06:56.933Z,2020-05-27T19:43:37.427Z,c654d3353aa8c1d8fa5be362de915634,image,image/jpeg,848192,https://assets.calm.com/c654d3353aa8c1d8fa5be362de915634.jpeg,1684,1660,"['#bec3c9', '#233b52', '#684e4e']",918c183f379e7725502d304f1e7cce03,image,image/jpeg,202684,https://assets.calm.com/918c183f379e7725502d304f1e7cce03.jpeg,1920,1920,"['#e37e14', '#63311d']",b47be97e8ffbb3048c40c417774f2a0f,image,image/jpeg,1478658,https://assets.calm.com/b47be97e8ffbb3048c40c417774f2a0f.jpeg,2000,2000,"['#b66512', '#5e3226']",b47be97e8ffbb3048c40c417774f2a0f,image,image/jpeg,1478658,https://assets.calm.com/b47be97e8ffbb3048c40c417774f2a0f.jpeg,2000,2000,"['#b66512', '#5e3226']",4cf5ab9d53e45861a88b8ffcdcae4b49,image,image/jpeg,92466,https://assets.calm.com/4cf5ab9d53e45861a88b8ffcdcae4b49.jpeg,1125,300,"['#fa9861', '#5f2d19']",Sleep Story for Kids,4cf5ab9d53e45861a88b8ffcdcae4b49,image,image/jpeg,92466.0,https://assets.calm.com/4cf5ab9d53e45861a88b8ffcdcae4b49.jpeg,1125.0,300.0,"['#fa9861', '#5f2d19']",,,,,,,,,,,
pcACwEuTAF,0KuQr2lCmA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-30T18:00:00.000Z,69,The Time Machine,ko,0-default,Let your imagination soar as we travel back in time in this seminal work of science fiction,e8c1278e66ebae681ab9f121ca11d85f,False,True,sleep_stories,generic,False,2020-06-30T18:47:58.988Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,L4ZZYA8k,H. G. Wells,True,h_GsY7dX5z,Kim Mi Ae,"비오는 날의 빗소리처럼, 운전할 때 라디오 소리처럼...
그 자리에 가장 잘 어울리고 자연스러운 소리,
그런 편안한 목소리를 전하고 싶은 성우 김미애입니다.",False,2020-06-02T03:20:45.972Z,2020-06-03T21:57:12.457Z,39b3657f4e38eb44ed366a58a515f619,image,image/jpeg,203561,https://assets.calm.com/39b3657f4e38eb44ed366a58a515f619.jpeg,807,856,"['#c7afa4', '#301b1b', '#7a3e3d']",a80316be73052f881a5e4ef5950414f1,image,image/jpeg,8157017,https://assets.calm.com/a80316be73052f881a5e4ef5950414f1.jpeg,1920,1920,"['#2a89cf', '#0b3462']",743b11d8ed7dd95e8c05362985bb3be1,image,image/jpeg,728714,https://assets.calm.com/743b11d8ed7dd95e8c05362985bb3be1.jpeg,1920,1920,"['#5089ac', '#113a74']",743b11d8ed7dd95e8c05362985bb3be1,image,image/jpeg,728714,https://assets.calm.com/743b11d8ed7dd95e8c05362985bb3be1.jpeg,1920,1920,"['#5089ac', '#113a74']",a80316be73052f881a5e4ef5950414f1,image,image/jpeg,8157017,https://assets.calm.com/a80316be73052f881a5e4ef5950414f1.jpeg,1920,1920,"['#2a89cf', '#0b3462']",,,,,,,,,,,,,,,,,,,,
fDMkahgPTY,j8ixQzugBO,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-11-27T18:00:00.000Z,50,Alice in Wonderland - Chapters 1 & 2,ko,0-default,Relax and be transported by Myeonghui Lee to the magical world of Alice in Wonderland.,bf2fc092a00e58f1771935d6e3b9cd93,False,True,sleep_stories,generic,False,2020-11-27T18:00:00.000Z,2021-08-17T18:31:01.386Z,Histoire pour dormir,6OZ3RzRL,Lewis Carroll,True,tgQm2Gajkz,Myeonghui Lee,"대한민국 프리랜서 성우 이명희입니다.방송은 물론, 게임, 애니메이션, 광고, 각종 홍보 내레이션 등 다양한 분야에서 활동하고 있습니다.리그오브레전드 게임에서 룰루역 과 시비르역을 맡았고애니메이션은 원피스, 이누야샤, 레고닌자고 등 여러작품에 출연했습니다.평소 요가와 명상을 즐겨하고 있으며 삶 속에서 많은 혜택을 받고 있습니다.",False,2020-11-18T22:20:02.680Z,2020-11-19T14:27:59.225Z,ee6b7b52c3c0d00904a81a5c5489adc3,image,image/jpeg,47339,https://assets.calm.com/ee6b7b52c3c0d00904a81a5c5489adc3.jpeg,508,516,"['#bca8a3', '#1c1012', '#4f464c']",b6a1081dc8b487d1dd06073c2d87fdaa,image,image/jpeg,411004,https://assets.calm.com/b6a1081dc8b487d1dd06073c2d87fdaa.jpeg,1920,1920,"['#c19c3f', '#600e0f']",043e571e321ff7d8865b68490b6f436f,image,image/jpeg,10803474,https://assets.calm.com/043e571e321ff7d8865b68490b6f436f.jpeg,1920,1920,"['#af3635', '#801f1e']",043e571e321ff7d8865b68490b6f436f,image,image/jpeg,10803474,https://assets.calm.com/043e571e321ff7d8865b68490b6f436f.jpeg,1920,1920,"['#af3635', '#801f1e']",97d9e6af6f3b1831ca7955b269dbc46d,image,image/jpeg,119609,https://assets.calm.com/97d9e6af6f3b1831ca7955b269dbc46d.jpeg,1125,300,"['#bd9553', '#671e1e']",Fiction,97d9e6af6f3b1831ca7955b269dbc46d,image,image/jpeg,119609.0,https://assets.calm.com/97d9e6af6f3b1831ca7955b269dbc46d.jpeg,1125.0,300.0,"['#bd9553', '#671e1e']",,,,,,,,,,,
TISd09NX1c,Ff2VsNNy7a,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-14T18:00:00.000Z,40,The Glass Maker of Murano,ko,0-default,Journey through time to Renaissance Venice and discover the secrets of ancient artisans.,1fcaab9c70e13a885e7bedd4199f7acf,False,True,sleep_stories,generic,False,2021-06-17T20:40:56.357Z,2021-08-17T18:32:37.599Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,umxFJFueim,You In Seon,"KBS 44기 성우 유인선입니다. 
전속 2년 동안 라디오를 통해 찾아뵀었는데요, 이제 프리랜서로 더욱더 다양한 모습으로 찾아뵙겠습니다. 
편안하게 들어주세요. 고맙습니다.",False,2021-06-30T13:01:37.867Z,2021-07-06T16:32:48.509Z,ed1bc5568a7f6d84accb1b1e024424ce,image,image/jpeg,297050,https://assets.calm.com/ed1bc5568a7f6d84accb1b1e024424ce.jpeg,831,830,"['#cd888d', '#040c0c']",5ab6d7d74545583135a8b76f22a63fa9,image,image/jpeg,12293779,https://assets.calm.com/5ab6d7d74545583135a8b76f22a63fa9.jpeg,2000,2000,"['#824c32', '#883f05']",ed4a0ed2d04b3610063fad414d4a2beb,image,image/jpeg,5006933,https://assets.calm.com/ed4a0ed2d04b3610063fad414d4a2beb.jpeg,2000,2000,"['#824e34', '#883f05']",ed4a0ed2d04b3610063fad414d4a2beb,image,image/jpeg,5006933,https://assets.calm.com/ed4a0ed2d04b3610063fad414d4a2beb.jpeg,2000,2000,"['#824e34', '#883f05']",5ab6d7d74545583135a8b76f22a63fa9,image,image/jpeg,12293779,https://assets.calm.com/5ab6d7d74545583135a8b76f22a63fa9.jpeg,2000,2000,"['#824c32', '#883f05']",,,,,,,,,,,,,,,,,,,,
ENCijd-l2R,nfbEhmRU_f,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-11-04T23:00:00.000Z,51,The Emerald Isle,ko,0-default,"Follow the end of the rainbow to find a pot of gold, where the luck of the Irish is on your side.",3a4cc1a18d8b7503e7d10dcffe6c0700,False,True,sleep_stories,generic,False,2020-11-04T23:00:00.000Z,2021-06-04T16:34:07.924Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,snbuXGLN-3,Yoo Ga Hui,"음악과 노래하기 좋아하고,
별과 자연과 함께하기 좋아하는
감성적인 성우 유가희입니다.",False,2020-09-28T16:11:21.185Z,2020-10-14T15:08:17.099Z,0a72eac2c2ec2632279a35ba15084699,image,image/jpeg,47662,https://assets.calm.com/0a72eac2c2ec2632279a35ba15084699.jpeg,439,440,"['#715247', '#e4d9cc', '#9fa7ad']",db2204c3629e1202ebb6d028a99cb74f,image,image/jpeg,526218,https://assets.calm.com/db2204c3629e1202ebb6d028a99cb74f.jpeg,1920,1920,"['#1f70ae', '#145e97']",b731ad78c87914a8db8d3d6aea52f2bb,image,image/jpeg,9725270,https://assets.calm.com/b731ad78c87914a8db8d3d6aea52f2bb.jpeg,1920,1920,"['#1f70ae', '#145e97']",b731ad78c87914a8db8d3d6aea52f2bb,image,image/jpeg,9725270,https://assets.calm.com/b731ad78c87914a8db8d3d6aea52f2bb.jpeg,1920,1920,"['#1f70ae', '#145e97']",db2204c3629e1202ebb6d028a99cb74f,image,image/jpeg,526218,https://assets.calm.com/db2204c3629e1202ebb6d028a99cb74f.jpeg,1920,1920,"['#1f70ae', '#145e97']",,,,,,,,,,,,,,,,,,,,
pMDPSDOyIb,qEEeH8cjeC,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-16T18:00:00.000Z,18,The Tale of Taleisha,ko,0-default,"Moon Ji Yeong takes you on a journey to the rainforest, to help a lost kingfisher find his way home.",f22500f7792cbe2586c3113b8e329bec,False,True,sleep_stories,generic,False,2021-12-02T10:06:24.451Z,2021-12-16T17:49:22.829Z,Histoire pour dormir,Bjq1W0qj,"Candace Rose Rardon, Christina Yang",True,ImG_YXmys7,Moon Ji Yeong,"Les voyages, la danse et les glaces. Ce sont ces choses qui me rendent heureuse. J'espère que tous ceux qui entendent ma voix connaissent autant de bonheur et de joie que moi.
",False,2020-05-15T20:06:56.933Z,2020-05-27T19:43:37.427Z,c654d3353aa8c1d8fa5be362de915634,image,image/jpeg,848192,https://assets.calm.com/c654d3353aa8c1d8fa5be362de915634.jpeg,1684,1660,"['#bec3c9', '#233b52', '#684e4e']",5edfc47ceee3e66be5671c49fbcfa717,image,image/jpeg,10587055,https://assets.calm.com/5edfc47ceee3e66be5671c49fbcfa717.jpeg,2000,2000,"['#192e30', '#bcbead', '#7b9e9a']",31b25932638e72535e0f01a475fc7334,image,image/jpeg,10356650,https://assets.calm.com/31b25932638e72535e0f01a475fc7334.jpeg,2000,2000,"['#34566e', '#062841']",31b25932638e72535e0f01a475fc7334,image,image/jpeg,10356650,https://assets.calm.com/31b25932638e72535e0f01a475fc7334.jpeg,2000,2000,"['#34566e', '#062841']",5edfc47ceee3e66be5671c49fbcfa717,image,image/jpeg,10587055,https://assets.calm.com/5edfc47ceee3e66be5671c49fbcfa717.jpeg,2000,2000,"['#192e30', '#bcbead', '#7b9e9a']",,,,,,,,,,,,,,,,,,,,
1J0ThtI0Mn,w30xvUBSHr,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-01-27T23:00:00.000Z,15,Festival of the First Moon,ko,0-default,Wishing you good fortune as the world celebrates Lunar New Year traditions,34c640db7516e05d3804f8c94f2cef3f,False,True,sleep_stories,generic,False,2022-01-18T11:32:02.124Z,2022-01-27T18:30:49.626Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,zkae2ORcZR,Kim Ei An,"안녕하세요. 성우 김이안입니다. 
KBS 44기 성우로, 'KBS 무대', '라디오 극장', '소설극장', '라디오 문학관' 등 다수의 오디오북과 드라마 제작에 참여하였습니다. 
여러분과 편안한 호흡을 나누고 싶습니다. 함께해요. ",False,2021-10-11T14:09:14.708Z,2021-10-11T14:14:47.053Z,5e417af565782a66c9cd5f42058d1c93,image,image/jpeg,178608,https://assets.calm.com/5e417af565782a66c9cd5f42058d1c93.jpeg,701,702,"['#bc9c54', '#5b5f1c']",ef8786f074a1b8822bb6030c64a8471d,image,image/jpeg,3921890,https://assets.calm.com/ef8786f074a1b8822bb6030c64a8471d.jpeg,2000,2000,"['#f3dc6c', '#334e7a']",2aaae431becbf4fc45404e11cfa212dd,image,image/jpeg,11136244,https://assets.calm.com/2aaae431becbf4fc45404e11cfa212dd.jpeg,2000,2000,"['#ebd869', '#74660f']",2aaae431becbf4fc45404e11cfa212dd,image,image/jpeg,11136244,https://assets.calm.com/2aaae431becbf4fc45404e11cfa212dd.jpeg,2000,2000,"['#ebd869', '#74660f']",ef8786f074a1b8822bb6030c64a8471d,image,image/jpeg,3921890,https://assets.calm.com/ef8786f074a1b8822bb6030c64a8471d.jpeg,2000,2000,"['#f3dc6c', '#334e7a']",,,,,,,,,,,,,,,,,,,,
yTLbGtz9QM,6TG73Zxi7P,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-08-03T17:00:00.000Z,37,Red Rock Country,ko,0-default,"Catch a glimpse of nature’s paintbrush among the red plateaus, green canyons, and violet skies of Sedona.",fcaab153d26a2861bf3bc0bc054b8abc,False,True,sleep_stories,generic,False,2021-07-13T16:27:58.643Z,2021-08-17T18:32:55.043Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,ybuyNreqJ-,Kim Seong Hee,"KBS 44기 성우 김성희입니다.
2020 KBS 라디오 연기대상 신인 여자연기상을 수상했고 현재 내레이션, 오디오북, 오디오드라마, 게임 등에서 열심히 활동 중입니다. 늘 가슴으로 연기하는 성우가 되겠습니다. ",False,2021-07-08T13:25:25.914Z,2021-07-08T13:42:42.081Z,8daf2f22fbdde5d80efe70a262452e58,image,image/jpeg,142711,https://assets.calm.com/8daf2f22fbdde5d80efe70a262452e58.jpeg,756,754,"['#e87f6c', '#3e2418']",55b38fc988e934afaa322149b358a084,image,image/jpeg,11291848,https://assets.calm.com/55b38fc988e934afaa322149b358a084.jpeg,1920,1920,"['#2e4bd0', '#040c5e']",19279ce0ca579655346d9556c775c320,image,image/jpeg,11276493,https://assets.calm.com/19279ce0ca579655346d9556c775c320.jpeg,2000,2000,"['#0f39af', '#040c68']",19279ce0ca579655346d9556c775c320,image,image/jpeg,11276493,https://assets.calm.com/19279ce0ca579655346d9556c775c320.jpeg,2000,2000,"['#0f39af', '#040c68']",55b38fc988e934afaa322149b358a084,image,image/jpeg,11291848,https://assets.calm.com/55b38fc988e934afaa322149b358a084.jpeg,1920,1920,"['#2e4bd0', '#040c5e']",,,,,,,,,,,,,,,,,,,,
