id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,featured_start_at,featured_end_at,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,narrator_medium_bio,metadata_exclude_from_search,narrator_short_bio,subtitle,restricted_to_products,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors
V7k58P7,7J8M4nPqR,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.292Z,195,Cupid and Psyche,en,0-default,"The romantic story of fate and love, by Lucius Apuleius. Music by Ophylia Wispling.",3d0239f430ca42b7284a31f5215d9815,,,False,True,sleep_stories,generic,False,2017-02-10T19:36:29.870Z,2025-03-06T16:19:15.753Z,Schlafgeschichte,NoP19VNm,Lucius Apuleius,True,NJxAfbbHmQ,Margo Trueblood,"Margo Trueblood hat ihre Wurzeln im Theater. Außerdem schreibt sie für Bühne und Leinwand. Dank ihrer genauen Kenntnis der Figurenentwicklung durch das Schreiben und Spielen kann Margo auf ein breites Spektrum an Charakteren zurückgreifen, wenn sie Hörbücher liest oder Kurzgeschichten erzählt. Ihre Stimme ist in Werbung, Geschichten, Dokumentationen, Onlinekursen, Hörbüchern, Podcasts und mehr zu hören.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:41:38.703Z,48789ec4e5ab03d6220a79273079a955,image,image/jpeg,49649,https://assets.calm.com/48789ec4e5ab03d6220a79273079a955.jpeg,600,600,"['#443329', '#d1a690', '#a28f80']",715920b0f0a35cd558ab1ebb8377fb12,image,image/jpeg,188963,https://assets.calm.com/715920b0f0a35cd558ab1ebb8377fb12.jpeg,1920,1920,"['#998666', '#4f4535']",3906de34918550b34bf5dcf166b796d9,image,image/jpeg,1292303,https://assets.calm.com/3906de34918550b34bf5dcf166b796d9.jpeg,1920,1920,"['#b1944d', '#64542c']",3906de34918550b34bf5dcf166b796d9,image,image/jpeg,1292303,https://assets.calm.com/3906de34918550b34bf5dcf166b796d9.jpeg,1920,1920,"['#b1944d', '#64542c']",108f52906941ef03363595799b4fb580,image,image/jpeg,28862,https://assets.calm.com/108f52906941ef03363595799b4fb580.jpeg,1125,300,"['#6c5c34', '#4f4023']",,,,,,Fiction,,,,,,,,,,108f52906941ef03363595799b4fb580,image,image/jpeg,28862.0,https://assets.calm.com/108f52906941ef03363595799b4fb580.jpeg,1125.0,300.0,"['#6c5c34', '#4f4023']"
a1Q09N0,4bPJmZ5e3,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-05-14T00:04:56.126Z,190,The Velveteen Rabbit,en,0-default,"The classic tale of a really splendid rabbit, read by Emma Whispers Red. ASMR is a reaction that some people experience when exposed to certain triggers, such as whispering.",c06a242b7eaeb12a9bd9e471e5f30e8a,,,False,True,sleep_stories,generic,False,2017-03-02T16:54:33.269Z,2025-03-25T17:33:22.466Z,Schlafgeschichte,7BLEV14N,Margery Williams,True,4yWxQ-ZHQX,Emma Whispers Red,"Emma ist eine beliebte ASMR-Künstlerin auf YouTube und entwickelt Videos gegen Stress und Schlaflosigkeit, für guten Schlaf, allgemeine Gesundheit und Wohlbefinden.",False,2017-06-27T20:45:52.188Z,2017-06-29T22:41:04.284Z,78b6775b5f2b37feca2ded3a14ba747c,image,image/jpeg,38725,https://assets.calm.com/78b6775b5f2b37feca2ded3a14ba747c.jpeg,600,600,"['#8c5a3c', '#e2b8ac', '#291a17']",78ffdb2409953459b522d4a3a16d216c,image,image/jpeg,505502,https://assets.calm.com/78ffdb2409953459b522d4a3a16d216c.jpeg,1920,1920,"['#48789e', '#174560']",243ccf4bf121801d15f1dc147db1a2ad,image,image/jpeg,1931430,https://assets.calm.com/243ccf4bf121801d15f1dc147db1a2ad.jpeg,1920,1920,"['#245c84', '#124967']",243ccf4bf121801d15f1dc147db1a2ad,image,image/jpeg,1931430,https://assets.calm.com/243ccf4bf121801d15f1dc147db1a2ad.jpeg,1920,1920,"['#245c84', '#124967']",297f0658c2aa69afda81b0f322353871,image,image/jpeg,60026,https://assets.calm.com/297f0658c2aa69afda81b0f322353871.jpeg,1125,300,"['#477596', '#2a5978']",,,,,,English Language ASMR,,,,,,,,,,297f0658c2aa69afda81b0f322353871,image,image/jpeg,60026.0,https://assets.calm.com/297f0658c2aa69afda81b0f322353871.jpeg,1125.0,300.0,"['#477596', '#2a5978']"
d1yrzOp,bjONAqn16,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.289Z,151,Cinderella,en,0-default,"Join Anna Acton on a magical journey full of fairy godmothers and happily ever afters in Charles Perrault’s beloved fairytale, Cinderella",f29a8a1d6204083d792548f3b4f477f0,,,False,True,sleep_stories,generic,False,2018-01-13T00:17:57.257Z,2025-03-25T17:10:45.039Z,Schlafgeschichte,8rr16xN0,Charles Perrault,True,41exmbWrmm,Anna Acton,"Anna ist eine britisch-amerikanische Schauspielerin und preisgekrönte Stimmkünstlerin. Zu ihrem umfassenden Lebenslauf gehören Theater, Film, Fernsehen, Werbung und Radio. Sie ist vor allem für ihre regelmäßigen Rollen in verschiedenen Fernsehserien bekannt, die mit BAFTA-Awards ausgezeichnet wurden. Dazu zählen Eastenders (BBC), Topsy and Tim (BBC), The Bill (ITV) und Family Affairs (C5). Sie hat mehrere Hörbücher eingesprochen und Charakteren in vielen bekannten und preisgekrönten Videospielen ihre Stimme geliehen.",False,2017-06-27T20:45:52.188Z,2020-07-07T14:18:39.375Z,50ab86033b275894e080f56bfe6ae905,image,image/jpeg,413648,https://assets.calm.com/50ab86033b275894e080f56bfe6ae905.jpeg,750,750,"['#d5aba6', '#352422', '#6b4540']",a3c89ca8990b6736ee30c530ee3b8f80,image,image/jpeg,581416,https://assets.calm.com/a3c89ca8990b6736ee30c530ee3b8f80.jpeg,1920,1920,"['#c68f4c', '#72301c']",9cb9e18679baeedad89fe64d4b6b4662,image,image/jpeg,541306,https://assets.calm.com/9cb9e18679baeedad89fe64d4b6b4662.jpeg,2400,2400,"['#7e562f', '#846c14']",9cb9e18679baeedad89fe64d4b6b4662,image,image/jpeg,541306,https://assets.calm.com/9cb9e18679baeedad89fe64d4b6b4662.jpeg,2400,2400,"['#7e562f', '#846c14']",8b1ffbc9644bb792dfaeecaa821c5fc6,image,image/jpeg,217126,https://assets.calm.com/8b1ffbc9644bb792dfaeecaa821c5fc6.jpeg,1125,300,"['#be8048', '#6c341c']",,,"Schauspielerin aus England. Sie liest fiktive Geschichten, Märchen und Reiseerzählungen zum Einschlafen.",,,Fiction ,,,,,,,,,,8b1ffbc9644bb792dfaeecaa821c5fc6,image,image/jpeg,217126.0,https://assets.calm.com/8b1ffbc9644bb792dfaeecaa821c5fc6.jpeg,1125.0,300.0,"['#be8048', '#6c341c']"
BV7Lpzq,K109MlAmY,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-01-15T23:32:00.694Z,157,A Love Letter to Africa,en,0-default,"To celebrate the (Calm)RED partnership, we journey to Africa to experience its beauty, landscape, wildlife, and dream-inducing sunsets.",cdcc2e432379e25becaeda08a8c41c45,,,False,True,sleep_stories,generic,False,2017-11-16T21:33:11.906Z,2025-03-03T18:54:05.386Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,4bQ4WpPZO,Danai Gurira,"Danai Jekesai Gurira ist eine amerikanische Schauspielerin und Bühnenautorin zimbabwischer Herkunft, die für ihre Rolle als Michonne in der AMC-Horrorserie „The Walking Dead“, als Okoye in der Marvel-Verfilmung „Black Panther“ und als Autorin des mit dem Tony Award ausgezeichneten Bühnenstücks „Eclipsed“ bekannt ist. Außerdem gründete sie die gemeinnützige Organisation „Love Our Girls“ mit dem Ziel, auf die besonderen Probleme und Herausforderungen hinzuweisen, denen Frauen weltweit gegenüberstehen.",False,2017-11-16T21:45:14.669Z,2018-11-10T00:26:15.262Z,232d662b9aa00988195a1a672d5578f4,image,image/jpeg,947694,https://assets.calm.com/232d662b9aa00988195a1a672d5578f4.jpeg,1000,1000,"['#172835', '#d6c089', '#7ca494']",5316b70d77d312f073f52c3b810a7c46,image,image/jpeg,79467,https://assets.calm.com/5316b70d77d312f073f52c3b810a7c46.jpeg,1920,1920,"['#fb4904', '#781b05']",51d0ba30bcddfca0f292c64bbc0a6c8d,image,image/jpeg,133572,https://assets.calm.com/51d0ba30bcddfca0f292c64bbc0a6c8d.jpeg,2400,2400,"['#9c1f04', '#831306']",51d0ba30bcddfca0f292c64bbc0a6c8d,image,image/jpeg,133572,https://assets.calm.com/51d0ba30bcddfca0f292c64bbc0a6c8d.jpeg,2400,2400,"['#9c1f04', '#831306']",892348d9c0d3be413f82a1a2e343d4bc,image,image/jpeg,79313,https://assets.calm.com/892348d9c0d3be413f82a1a2e343d4bc.jpeg,1125,300,"['#f03404', '#881a05']",,,,,,Non-Fiction,,,,,,,,,,892348d9c0d3be413f82a1a2e343d4bc,image,image/jpeg,79313.0,https://assets.calm.com/892348d9c0d3be413f82a1a2e343d4bc.jpeg,1125.0,300.0,"['#f03404', '#881a05']"
-YsGdJ36kA,A13YvoAEL4,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-12-03T18:59:32.872Z,99,The Crown of the Palaces,en,0-default,"Stroll in wonderment as you tour the grounds of this shimmering monument, built as a testament to love",06025041b7ab47e86254a3c4f7b96175,,,False,True,sleep_stories,generic,False,2019-12-03T18:59:32.906Z,2025-03-07T17:19:58.020Z,Schlafgeschichte,9kKPO5Q1,Christina Yang,True,tP1NMzbc5U,Deepti Gupta,"Deepti Gupta ist Schauspielerin, Sprecherin und Stimmtalent. Sie hat einen SOVAS Voice Arts Award gewonnen und war für den Audie Award nominiert. Deepti ist in Indien, Singapur, Pakistan und den USA tätig und aufgrund der emotionalen Tiefe ihrer Arbeit international angesehen. Sie ist Immigrantin, Mutter und Schöpferin von ""Josh Ke Saath"" – einem wöchentlichen Podcast für Kinder, in dem sie und ihr Sohn erfundene Hindi-Geschichten erzählen.",False,2019-12-02T20:41:00.972Z,2020-05-28T17:37:27.456Z,2707ab5f808679e0848c0e7afacf7c7d,image,image/jpeg,24098,https://assets.calm.com/2707ab5f808679e0848c0e7afacf7c7d.jpeg,160,160,"['#a4745e', '#1e1d1f', '#ecd6c4']",58b36e0a5e7998aeccd716af9e21fb24,image,image/jpeg,7804875,https://assets.calm.com/58b36e0a5e7998aeccd716af9e21fb24.jpeg,1920,1920,"['#05a2ec', '#326207']",48800557a3e894c32478fabe1844284d,image,image/jpeg,7825462,https://assets.calm.com/48800557a3e894c32478fabe1844284d.jpeg,1920,1920,"['#077fbf', '#326004']",48800557a3e894c32478fabe1844284d,image,image/jpeg,7825462,https://assets.calm.com/48800557a3e894c32478fabe1844284d.jpeg,1920,1920,"['#077fbf', '#326004']",48800557a3e894c32478fabe1844284d,image,image/jpeg,7825462,https://assets.calm.com/48800557a3e894c32478fabe1844284d.jpeg,1920,1920,"['#077fbf', '#326004']",,,,,,,,,,,,,,,,48800557a3e894c32478fabe1844284d,image,image/jpeg,7825462.0,https://assets.calm.com/48800557a3e894c32478fabe1844284d.jpeg,1920.0,1920.0,"['#077fbf', '#326004']"
BrkNwMtHVc,eFHZ1R5WQo,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-09-07T17:00:00.000Z,43,Guardians of Estonia,en,0-default,"Explore the cities, wetlands, and woodlands of a country protected by both man and spirit. Music composed by Arvo Pärt.",ddceb525c424647ddb9880658b1221bd,,,False,True,sleep_stories,generic,False,2021-08-24T00:36:52.945Z,2025-03-04T15:58:12.403Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,qGDRChyp1p,Bhavnisha Parmar,"Bhavnisha ist Schauspielerin und Synchronsprecherin mit einer Leidenschaft für Comedy. Aktuell ist sie als Sonya Khan in der aktuellen Staffel von Doctor Who zu sehen. Sie hat bereits mit der BBC sowie mit Audible, Apple, Twitter und vielen anderen zusammengearbeitet, um verschiedene Geschichten zum Leben zu erwecken. Bhavnisha liebt alles, was mit Bollywood zu tun hat. Sie wurde in Birmingham geboren und ist der Kunst wegen ins hektische London gezogen.  ",False,2020-01-10T16:24:31.278Z,2020-05-28T00:43:44.024Z,30f0b70ebed9a2ace46417f1d1407d19,image,image/jpeg,196676,https://assets.calm.com/30f0b70ebed9a2ace46417f1d1407d19.jpeg,500,500,"['#d8c8c0', '#252624', '#6b5244']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",8724ed117f4628aac35a47dab524827c,image,image/jpeg,912385,https://assets.calm.com/8724ed117f4628aac35a47dab524827c.jpeg,2000,2000,"['#c1c117', '#777c14']",8724ed117f4628aac35a47dab524827c,image,image/jpeg,912385,https://assets.calm.com/8724ed117f4628aac35a47dab524827c.jpeg,2000,2000,"['#c1c117', '#777c14']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",,,,,,,,,,,,,,,,,,,,,,,
1tKh9AZPPV,D6wQ0SJLWf,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-04-21T17:00:00.000Z,82,The Ocean Moon,en,0-default,"Drift away to the gorgeous voice of Laura Dern, in this soothing tale of rolling trains, cresting waves, and a quest to the edge of the sea.",593d67fafb2978e87a15714ac12b78d5,2020-04-21T17:00:00.000Z,2020-04-29T07:00:00.000Z,False,True,sleep_stories,generic,False,2020-04-20T20:20:12.292Z,2025-03-10T16:41:22.148Z,Schlafgeschichte,xx8LLyxN,Chris Advansun,True,9-Pv05pJCW,Laura Dern,"Schauspielerin, Produzentin und Gewinnerin mehrerer Branchenauszeichnungen wie dem Academy Award, Emmy, Golden Globe Award, SAG und BAFTA mit einer abwechslungsreichen, erfolgreichen 45jährigen Karriere. Ihre letzten Engagements in Marriage Story, Little Woman und der HBO-Serie Big Little Lies haben sie zum Topp-Star werden lassen. Sie gilt heute als eine der interessantesten und talentiertesten Schauspielerinnen.",False,2020-04-13T17:53:12.550Z,2020-05-28T22:06:03.375Z,061158ad5be17119b9be7f6b7e62efa8,image,image/jpeg,247235,https://assets.calm.com/061158ad5be17119b9be7f6b7e62efa8.jpeg,500,500,"['#3a2b20', '#c7a68c', '#9a9689']",220e9556050c3a916348b8559e4eaf1b,image,image/png,9957508,https://assets.calm.com/220e9556050c3a916348b8559e4eaf1b.png,3033,3033,"['#a14a59', '#04437c']",eea0ac0a67f67e076d99a51be67edcec,image,image/png,9525466,https://assets.calm.com/eea0ac0a67f67e076d99a51be67edcec.png,3033,3033,"['#752f5b', '#04447b']",eea0ac0a67f67e076d99a51be67edcec,image,image/png,9525466,https://assets.calm.com/eea0ac0a67f67e076d99a51be67edcec.png,3033,3033,"['#752f5b', '#04447b']",220e9556050c3a916348b8559e4eaf1b,image,image/png,9957508,https://assets.calm.com/220e9556050c3a916348b8559e4eaf1b.png,3033,3033,"['#a14a59', '#04437c']",,,,,,New Sleep Story by Laura Dern,,,,,,,,,,,,,,,,,
WhJToBvxVj,CoSC4KRdpJ,,sleep,2025-09-30T10:00:00.000Z,12680,Finding Four-legged Friends,en,0-default,"Allowing an animal into your heart not only changes both your lives for the better, but it can have a great impact on the lives of those around you. To highlight this, we’ve partnered with Mars to share two stories about animal companions and how they helped change their communities.",4b45b607ad1595e2badd44a3481a2d50,2025-09-30T23:00:00.000Z,2025-10-01T16:00:00.000Z,False,True,sleep_stories,generic,False,2025-09-16T12:27:16.386Z,2025-10-13T17:01:55.780Z,Schlafgeschichte,1yk67B56,Brad Einstein,True,gbIEnKsQOr,Shailene Woodley,"Shailene Woodley ist eine der vielseitigsten Schauspielerinnen ihrer Generation. Sie ist für ihre Hauptrollen in „Das Schicksal ist ein mieser Verräter“, der ‚Divergent‘-Reihe und ihrer für den Golden Globe und den Critics Choice nominierten Darstellung in „The Descendants“ bekannt. Ebenso wie für ihre preisgekrönte Rolle in der HBO-Serie „Big Little Lies“.

Demnächst wird sie im Action-Thriller „Motor City“ zu sehen sein, der 2025 bei den Filmfestspielen in Venedig und Toronto Premiere feiert, sowie 2026 in Staffel 2 von „Paradise“ auf Hulu. Vor kurzem beendete sie die Dreharbeiten zu Netflix' „Unabom“ und gab 2024 ihr gefeiertes Broadway-Debüt mit „Cult of Love“.",False,2025-09-16T12:30:30.036Z,2025-09-19T13:08:29.896Z,2ef7ba953f8ee21bc9c5ee191596d709,image,image/jpeg,1139034,https://assets.calm.com/2ef7ba953f8ee21bc9c5ee191596d709.jpeg,2000,2000,"['#0b7eb6', '#045582']",c531dc520c1cfa6766dad3a2bda74433,image,image/jpeg,869100,https://assets.calm.com/c531dc520c1cfa6766dad3a2bda74433.jpeg,2000,2000,"['#0b7fb6', '#045484']",360496308364c9111ca3a8da6a206f71,image,image/jpeg,5410759,https://assets.calm.com/360496308364c9111ca3a8da6a206f71.jpeg,2500,2500,"['#0b7eb6', '#045482']",360496308364c9111ca3a8da6a206f71,image,image/jpeg,5410759,https://assets.calm.com/360496308364c9111ca3a8da6a206f71.jpeg,2500,2500,"['#0b7eb6', '#045482']",c531dc520c1cfa6766dad3a2bda74433,image,image/jpeg,869100,https://assets.calm.com/c531dc520c1cfa6766dad3a2bda74433.jpeg,2000,2000,"['#0b7fb6', '#045484']","Mars, pets, cats, dogs, companionship, comfort, New York City, Italy, rescue",False,,False,,,"['c4b', 'dtc', 'sleep']",,,,,,,,,,,,,,,,
cYrT_cZIim,HP3mD_cIoH,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-11-11T18:00:00.000Z,12715,The Yarn Crafter of Leith,en,0-default,"Join me as we discover a hidden textile studio in Leith, where creativity and ancient techniques intertwine, bringing life to a vibrant world of colors and textures.",22295bc4d8d802a91f47ffe5a0976daa,,,False,True,sleep_stories,generic,False,2025-11-05T17:25:59.730Z,2025-12-16T17:55:27.310Z,Schlafgeschichte,vEoln72N,MaJo Comuñez / Kate Jameson,True,kACmg6yM4B,Sarah Schoenbeck,"Sarah ist eine Schauspielerin und Synchronsprecherin aus Großbritannien und den USA. Zu ihrem Katalog zählen Rollen im Theater, Fernsehen, Film und in Werbungen.

Ihre bekannteste Rolle ist wohl ihre Darstellung der verrückten Wissenschaftlerin Lizzie Baker in der mit dem BAFTA Awards ausgezeichneten Kinderserie „The 4 O'Clock Club“ (BBC). Sarahs Arbeit umfasst auch Hörbücher und Videospiele.",False,2022-11-28T04:06:26.736Z,2022-11-28T04:09:22.928Z,41d01558ea2b451b5498b633b6485391,image,image/png,3792355,https://assets.calm.com/41d01558ea2b451b5498b633b6485391.png,1577,1577,"['#a94534', '#590e09']",58309425a73b49df3f0d57bba4c6034f,image,image/jpeg,1425254,https://assets.calm.com/58309425a73b49df3f0d57bba4c6034f.jpeg,2000,2000,"['#cf592b', '#79390b']",7811580f0df10793acf94b42ba5b903c,image,image/jpeg,1436483,https://assets.calm.com/7811580f0df10793acf94b42ba5b903c.jpeg,2000,2000,"['#cd3121', '#673114']",7811580f0df10793acf94b42ba5b903c,image,image/jpeg,1436483,https://assets.calm.com/7811580f0df10793acf94b42ba5b903c.jpeg,2000,2000,"['#cd3121', '#673114']",58309425a73b49df3f0d57bba4c6034f,image,image/jpeg,1425254,https://assets.calm.com/58309425a73b49df3f0d57bba4c6034f.jpeg,2000,2000,"['#cf592b', '#79390b']","Scotland, knitting, creativity, tradition, Edinburgh, cratfsmanship",False,,False,,,[],,,,,,,,,,,,,,,,
3yepB5B,YLNzdaBAP,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-07-06T17:14:37.290Z,166,The Magic Wand,en,0-default,Let British actress and storyteller Anna Acton ease you off to sleep with this mystical children's tale of magic and wonder,bcb9c233523b484f5fe0b24fa9cb10d2,,,False,True,sleep_stories,generic,False,2017-09-08T21:34:19.424Z,2025-03-07T22:17:07.572Z,Schlafgeschichte,zwGNRNkM,Nicholas Head,True,41exmbWrmm,Anna Acton,"Anna ist eine britisch-amerikanische Schauspielerin und preisgekrönte Stimmkünstlerin. Zu ihrem umfassenden Lebenslauf gehören Theater, Film, Fernsehen, Werbung und Radio. Sie ist vor allem für ihre regelmäßigen Rollen in verschiedenen Fernsehserien bekannt, die mit BAFTA-Awards ausgezeichnet wurden. Dazu zählen Eastenders (BBC), Topsy and Tim (BBC), The Bill (ITV) und Family Affairs (C5). Sie hat mehrere Hörbücher eingesprochen und Charakteren in vielen bekannten und preisgekrönten Videospielen ihre Stimme geliehen.",False,2017-06-27T20:45:52.188Z,2020-07-07T14:18:39.375Z,50ab86033b275894e080f56bfe6ae905,image,image/jpeg,413648,https://assets.calm.com/50ab86033b275894e080f56bfe6ae905.jpeg,750,750,"['#d5aba6', '#352422', '#6b4540']",6d049f431d182bc414ea26c310ff42b6,image,image/jpeg,82472,https://assets.calm.com/6d049f431d182bc414ea26c310ff42b6.jpeg,1920,1920,"['#2150d4', '#152667']",036be874aa510bd836a35cd9c97f0c52,image,image/jpeg,156228,https://assets.calm.com/036be874aa510bd836a35cd9c97f0c52.jpeg,2400,2400,"['#233785', '#12245f']",036be874aa510bd836a35cd9c97f0c52,image,image/jpeg,156228,https://assets.calm.com/036be874aa510bd836a35cd9c97f0c52.jpeg,2400,2400,"['#233785', '#12245f']",6d049f431d182bc414ea26c310ff42b6,image,image/jpeg,82472,https://assets.calm.com/6d049f431d182bc414ea26c310ff42b6.jpeg,1920,1920,"['#2150d4', '#152667']",,,"Schauspielerin aus England. Sie liest fiktive Geschichten, Märchen und Reiseerzählungen zum Einschlafen.",,,Fiction,,,,,,,,,,6d049f431d182bc414ea26c310ff42b6,image,image/jpeg,82472.0,https://assets.calm.com/6d049f431d182bc414ea26c310ff42b6.jpeg,1920.0,1920.0,"['#2150d4', '#152667']"
32OfUjlcdj,KumwCB6WNl,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-11-16T18:00:00.000Z,26,The Old Antique Shoppe,en,0-default,Seek shelter from the rain in a cosy antique shop and sift through its time-honored treasures.,aa8354fe1312c2e9988d437b45568e05,,,False,True,sleep_stories,generic,False,2021-11-03T22:50:32.363Z,2021-11-10T22:54:29.341Z,Schlafgeschichte,xY9kj1j5,Marion Katrina Poerio,True,ka5Xm5ZDp8,Nimmy March,"Nimmy ist eine englische Schauspielerin und Synchronsprecherin. Einige Meilensteine ihrer langjährigen Schauspielkarriere sind Albion Market, Goodnight Sweetheart, Casualty, William and Mary, Doctors, Strictly Confidential und The Bill. Sie war 2008 Sprecherin in der Fernsehserie „Last Voices of World War 1“ im History Channel. Nimmy ist für ihre Fernsehrollen in den 80er und 90er Jahren bekannt, wie zum Beispiel als Claudette, Delberts Freundin, in der Lenny Henry-Show, Hauptrollen in „40“ neben Eddie Izzard und „Common As Muck“ mit Edward Woodward. Weitere Fernseherfolge waren Gastrollen in den meisten britischen Soap Operas und in Death in Paradise, Midsomer Murders und Agatha Raisin.",False,2021-11-03T22:55:43.027Z,2021-11-03T22:56:29.875Z,aca1a261de6ce7cf51ce82c7a06781cc,image,image/jpeg,401435,https://assets.calm.com/aca1a261de6ce7cf51ce82c7a06781cc.jpeg,3015,3016,"['#7f7f7f', '#424242']",19fbee3c42e906c9c6c7271d75acd380,image,image/jpeg,2783662,https://assets.calm.com/19fbee3c42e906c9c6c7271d75acd380.jpeg,2000,2000,"['#c9b08a', '#361b06']",9216f29ef5f8234298886de249d403a4,image,image/jpeg,2832223,https://assets.calm.com/9216f29ef5f8234298886de249d403a4.jpeg,2000,2000,"['#f2590c', '#5f2305']",9216f29ef5f8234298886de249d403a4,image,image/jpeg,2832223,https://assets.calm.com/9216f29ef5f8234298886de249d403a4.jpeg,2000,2000,"['#f2590c', '#5f2305']",19fbee3c42e906c9c6c7271d75acd380,image,image/jpeg,2783662,https://assets.calm.com/19fbee3c42e906c9c6c7271d75acd380.jpeg,2000,2000,"['#c9b08a', '#361b06']",,,,,,,,,,,,,,,,,,,,,,,
YfQWnXDQuL,8Vctf0YNHb,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-02-21T18:00:00.000Z,11316,Ludo & Sierra's Icicle Symphony,en,0-default,This heartwarming tale tells of two little Calmlings who find friendship and serenity amidst the frosty foothills of an enchanted mountain range.,4fd245b614ccb3ca94e2b04a95263ac6,,,False,True,sleep_stories,generic,False,2024-02-20T17:00:35.359Z,2025-03-07T21:03:04.064Z,Schlafgeschichte,8LP0xvpB,Steve Cleverley & Sanj Sen,True,yeWOv0Z7G1,Phillipa Alexander,"Phillipa hilft Familien nicht nur dabei, zu entspannen und einzuschlafen, sondern spricht auch unzählige Charaktere für beliebte Kindermarken und ist als Session-Sängerin und Songwriterin sowohl in den USA als auch in Großbritannien erfolgreich.",False,2024-02-05T17:33:23.250Z,2024-02-05T23:19:31.044Z,b38b8fab4c6b88132bb3e272e7d3470e,image,image/jpeg,6448,https://assets.calm.com/b38b8fab4c6b88132bb3e272e7d3470e.jpeg,240,258,"['#7f7f7f', '#424242']",a5890540d86b98aacc233438ec210c61,image,image/jpeg,1568848,https://assets.calm.com/a5890540d86b98aacc233438ec210c61.jpeg,2048,2048,"['#0953e4', '#052fa4']",a18cca622520b80a497ddc336f0f93c1,image,image/jpeg,1640375,https://assets.calm.com/a18cca622520b80a497ddc336f0f93c1.jpeg,2048,2048,"['#0953e4', '#052fa4']",a18cca622520b80a497ddc336f0f93c1,image,image/jpeg,1640375,https://assets.calm.com/a18cca622520b80a497ddc336f0f93c1.jpeg,2048,2048,"['#0953e4', '#052fa4']",a5890540d86b98aacc233438ec210c61,image,image/jpeg,1568848,https://assets.calm.com/a5890540d86b98aacc233438ec210c61.jpeg,2048,2048,"['#0953e4', '#052fa4']","calmling, calmlings",False,,,,,,,,,,,,,,,,,,,,,
